company_id,company_name,size,founded_year,industry,headquarters,website,revenue,rating,hr_contact,last_active
1296,"Hensley, Brown and Pena",Medium (51-300),1993,Healthcare,Campbellland,https://snyder.com,466768405,3.83,marcusfrancis@example.org,3/22/2025
1297,"Pitts, Wade and Smith",Enterprise (1000+),1992,Technology,Millerview,https://stephenson.org,443530661,3.27,dgarcia@example.com,10/20/2025
1298,"Moore, Murray and Butler",Medium (51-300),2008,Healthcare,Adamsfurt,https://walker-russell.biz,361391604,3.25,rodriguezkatie@example.net,8/19/2025
1299,Anderson Ltd,Medium (51-300),2008,Telecom,New Brian,https://leblanc.info,449140314,4.91,william90@example.net,1/24/2025
1300,Chandler-Murray,Small (1-50),1998,Healthcare,Elizabethbury,https://hines.com,298089075,2.54,mccallchristopher@example.net,6/29/2025
1301,Schneider-Smith,Large (300-1000),1990,Healthcare,Ryanfurt,https://yates.biz,23315255,3.33,yshah@example.net,11/4/2025
1302,Medina LLC,Enterprise (1000+),2020,E-commerce,West Darren,https://richards.org,255748207,2.79,sandovalnicole@example.net,8/20/2025
1303,Frye-Harvey,Medium (51-300),2015,Healthcare,North Samuel,https://wilson-hernandez.com,489390659,4.96,itorres@example.net,4/12/2025
1304,"Whitaker, Green and Soto",Small (1-50),2003,Technology,South Brianport,https://ramos.info,203334441,3.99,dianesoto@example.net,10/27/2025
1305,Austin LLC,Enterprise (1000+),2021,Healthcare,Jermainebury,https://carney.com,347601970,3.02,qgrant@example.com,9/24/2025
1306,Davidson LLC,Large (300-1000),2009,Finance,Howardberg,https://brown.com,362691133,4.21,elizabeth88@example.org,10/30/2025
1307,"Petersen, Bush and Davis",Medium (51-300),2007,Technology,Darleneton,https://proctor.com,168564100,4.45,katrinanash@example.net,6/23/2025
1308,Warren PLC,Small (1-50),2021,Telecom,South Aprilview,https://foster-saunders.com,101974699,4.49,joannchen@example.net,4/27/2025
1309,"Riley, Martin and Smith",Medium (51-300),2012,Healthcare,Baxterside,https://moore-martin.com,223879599,2.77,wardscott@example.net,11/30/2025
1310,Mitchell-Mason,Enterprise (1000+),1992,Technology,Traceymouth,https://miller.org,375194307,4.62,kellymitchell@example.org,6/2/2025
1311,"Tucker, Snyder and Roberts",Small (1-50),2004,Finance,Gonzalezton,https://leonard.info,42732577,4.83,qrodriguez@example.net,10/6/2025
1312,Pena LLC,Medium (51-300),2008,Telecom,East Amy,https://norton.info,364157300,3.01,theresabrown@example.org,9/10/2025
1313,Munoz LLC,Large (300-1000),1996,Technology,South Katelynmouth,https://wallace.net,405591377,3.1,ethan31@example.net,3/10/2025
1314,Lamb Group,Large (300-1000),2000,Retail,Alexaside,https://carrillo-harris.com,473358313,3.99,thomasclark@example.com,10/20/2025
1315,Hardy Ltd,Small (1-50),2020,Technology,New Amanda,https://barrett-acevedo.com,117947586,4.04,dawnperry@example.org,5/28/2025
1316,Schultz-Downs,Medium (51-300),1995,Retail,West Christopher,https://smith.com,192776147,2.79,hscott@example.net,8/6/2025
1317,Shea and Sons,Large (300-1000),2008,E-commerce,New Rebeccaberg,https://burke.info,293084023,2.93,manningcarla@example.net,6/22/2025
1318,"Garrett, Perez and Le",Small (1-50),1992,E-commerce,Wallaceport,https://king.com,307401159,3.68,tylercollins@example.org,2/25/2025
1319,Patterson-Simon,Medium (51-300),2004,Retail,Lake Rogermouth,https://mendoza-villegas.info,176179652,4.64,rwalsh@example.com,12/29/2024
1320,"Moore, Lester and Knight",Enterprise (1000+),2001,Finance,Andreafurt,https://norton.com,334065304,3.39,ymolina@example.org,6/18/2025
1321,Boone-Acosta,Medium (51-300),2005,Finance,Wattsbury,https://baker.info,392762442,3.52,lindsey51@example.net,10/16/2025
1322,"Johnson, Trujillo and Bean",Medium (51-300),2020,Finance,Hawkinsside,https://perkins.com,431106120,4.06,sean72@example.org,2/11/2025
1323,Anderson LLC,Enterprise (1000+),2008,Finance,Wrightbury,https://stuart.com,35543528,3.4,justincross@example.org,3/31/2025
1324,Lewis-Bush,Medium (51-300),2006,Finance,Emilyborough,https://taylor.com,16431060,3.29,vporter@example.net,9/27/2025
1325,Ortiz-Buchanan,Small (1-50),2015,Telecom,West Conniebury,https://gates.info,199628555,4.02,mitchell37@example.net,2/1/2025
1326,Evans-Patterson,Large (300-1000),1991,Retail,West Cindyberg,https://williams-foster.com,275135715,3.81,nyoung@example.org,3/19/2025
1327,"Castillo, Riley and Patterson",Medium (51-300),2005,Retail,New Kaylashire,https://hendrix.com,278339508,4.35,barry95@example.com,11/11/2025
1328,King-Wilkerson,Large (300-1000),1991,Retail,Owensbury,https://robinson.com,179644202,2.63,sarah18@example.net,5/30/2025
1329,Payne PLC,Medium (51-300),2010,Healthcare,Nicoleborough,https://olson.com,2615084,4.06,anthony47@example.org,8/27/2025
1330,Hall-Rice,Medium (51-300),1991,Finance,East Michael,https://roberts.com,354848106,3.65,martinkristen@example.com,3/24/2025
1331,Levine Group,Small (1-50),2012,Telecom,Andrewbury,https://randolph-alvarez.com,158751783,3.08,wendymata@example.net,8/13/2025
1332,Parsons-Sanchez,Enterprise (1000+),2014,Technology,Normanberg,https://mendoza-peters.net,220474752,3.68,markeverett@example.com,9/9/2025
1333,Williams Inc,Medium (51-300),2016,Retail,West James,https://woods.com,358732384,4.1,tracy96@example.com,7/9/2025
1334,"Lee, Price and Pierce",Medium (51-300),2019,Telecom,Port Travis,https://davenport.com,190018721,4.13,stacymcdaniel@example.net,8/1/2025
1335,Dean PLC,Small (1-50),2012,Finance,New Erik,https://martinez.com,213011256,4.19,michaelfox@example.org,1/23/2025
1336,Graves LLC,Small (1-50),1994,Healthcare,East Christianmouth,https://avila.com,482225686,4.35,kimlong@example.com,11/15/2025
1337,Roberts LLC,Large (300-1000),2009,Finance,Parkerton,https://hernandez.com,439782636,2.51,josephguerrero@example.net,3/31/2025
1338,Bautista-Matthews,Enterprise (1000+),1995,Healthcare,Port Mary,https://finley-bird.com,430031823,4.2,uwashington@example.org,2/22/2025
1339,David-Lyons,Large (300-1000),2010,Telecom,New Robynstad,https://jones-lang.com,458602366,3.04,joshua02@example.org,1/17/2025
1340,George-Lawrence,Medium (51-300),1997,Healthcare,Reillytown,https://durham.com,245373400,4.36,megan87@example.org,1/30/2025
1341,Williams Ltd,Small (1-50),2013,E-commerce,Sierraside,https://walker.com,86924374,3.62,colonchristine@example.com,11/19/2025
1342,Hammond Ltd,Medium (51-300),1994,E-commerce,South Heather,https://trevino.com,453185540,3.95,james52@example.net,3/29/2025
1343,"Richard, Warren and Phillips",Large (300-1000),2009,Finance,East Bryantown,https://page.net,140220387,3,englishdawn@example.org,12/8/2025
1344,Jones and Sons,Small (1-50),2011,E-commerce,North Jasonchester,https://morrow-ashley.com,373745343,3.46,brandtcourtney@example.net,8/17/2025
1345,Morales-Garcia,Enterprise (1000+),2009,E-commerce,Lake Virginiafurt,https://contreras.com,331872348,4.55,jasonconrad@example.org,11/15/2025
1346,"Garcia, Hines and Adams",Large (300-1000),2005,Retail,South Kathrynhaven,https://perry.info,140060108,3.71,iwilliams@example.com,5/16/2025
1347,Gregory Inc,Enterprise (1000+),2005,Finance,West Adrianashire,https://johnson.biz,183663154,3.81,shelley00@example.org,10/7/2025
1348,Griffith LLC,Large (300-1000),2008,E-commerce,Stanleychester,https://daniels.com,66803278,3.77,dmason@example.org,10/25/2025
1349,Nolan Ltd,Enterprise (1000+),2021,Retail,Timothyshire,https://perez-figueroa.com,416291005,3.88,james34@example.org,6/13/2025
1350,Hickman-Frank,Large (300-1000),2002,Healthcare,Campbellbury,https://mueller.biz,198922523,2.9,qmyers@example.org,12/16/2024
1351,"Lewis, Hall and Rosales",Medium (51-300),2000,Retail,Petersonshire,https://anderson-bauer.com,127459581,4.25,hammondbriana@example.com,11/14/2025
1352,Smith LLC,Small (1-50),1995,Finance,West Johnfurt,https://vega.com,91589061,2.94,joseph67@example.org,10/16/2025
1353,Bell-Taylor,Medium (51-300),2019,Finance,Evanshaven,https://chavez.biz,298177903,2.68,emilysullivan@example.org,8/31/2025
1354,Welch-Coleman,Enterprise (1000+),2020,Retail,Chapmanchester,https://moreno-bond.info,324244147,2.56,fhall@example.net,3/29/2025
1355,Wilson and Sons,Enterprise (1000+),2022,Finance,Fitzgeraldton,https://scott.com,71982063,4.48,dillon54@example.net,11/16/2025
1356,Smith Group,Large (300-1000),2000,Retail,Kellyhaven,https://hill-macdonald.com,15330805,4.88,david47@example.com,9/7/2025
1357,"Gibson, Cole and Young",Medium (51-300),2002,Technology,North Daleberg,https://davis-gonzalez.net,368994070,3.99,jessica58@example.org,6/29/2025
1358,"Barnett, Barnes and Reilly",Small (1-50),2006,Retail,Smithstad,https://young.com,448601835,4.14,seanferguson@example.net,10/4/2025
1359,Davis-Jones,Small (1-50),2023,Technology,Hernandezborough,https://jimenez.com,259185208,3.08,tonya72@example.com,11/16/2025
1360,"Perez, Thompson and Williams",Small (1-50),2015,Telecom,South Daniellebury,https://carson-white.com,87363091,3.56,boyddustin@example.com,2/15/2025
1361,Henry-Meza,Large (300-1000),1994,Finance,Adkinsshire,https://riley.org,163095165,3.44,melissacrane@example.org,12/31/2024
1362,"Russell, Frank and Moore",Small (1-50),1991,Finance,West Jacobhaven,https://perry-wallace.org,33582057,3.9,csanders@example.com,1/2/2025
1363,"Vazquez, Warren and Wallace",Large (300-1000),2018,Finance,Caldwellbury,https://marshall-evans.com,236858321,3.99,schneidergeorge@example.org,1/7/2025
1364,Jimenez Ltd,Small (1-50),2022,Telecom,New Misty,https://english-casey.org,455336049,4.56,lisa57@example.net,11/15/2025
1365,"Alvarez, Lara and Rogers",Large (300-1000),2012,Technology,Williamport,https://haley-santiago.net,349307691,4.72,kristinalopez@example.net,11/20/2025
1366,"Holloway, Patel and Chen",Large (300-1000),2012,E-commerce,Lake Scott,https://skinner.com,277311177,2.57,christopher62@example.org,3/27/2025
1367,Patel-Williams,Small (1-50),1998,Retail,East Kellystad,https://moore-ferguson.com,133987381,4.46,jesus24@example.com,8/13/2025
1368,Bennett-Winters,Large (300-1000),2001,Healthcare,East Tyler,https://bell.net,159841373,3.13,tmoore@example.net,10/21/2025
1369,"Carter, Munoz and Montgomery",Medium (51-300),2011,Technology,Angelaland,https://lopez.com,289371144,3.84,castillocatherine@example.com,1/3/2025
1370,"Lee, Adams and Kirk",Enterprise (1000+),2013,Technology,Edwardton,https://green.com,189683042,2.79,johnsonstephanie@example.com,5/28/2025
1371,Harris-Dominguez,Enterprise (1000+),2003,E-commerce,New Ashley,https://edwards.com,232796239,3.48,wendy72@example.com,5/10/2025
1372,"Weiss, Duncan and Hughes",Enterprise (1000+),2015,Finance,New Billyberg,https://shaffer.net,388821972,4.26,millermartin@example.net,1/13/2025
1373,Ray-Huerta,Small (1-50),2018,E-commerce,Port Peter,https://anderson.biz,84999950,3.44,mbradley@example.com,2/2/2025
1374,"Taylor, Crosby and Norton",Small (1-50),1991,Telecom,Lake Peter,https://schroeder-barker.net,329667888,2.91,barrycarter@example.com,6/3/2025
1375,Castro-Brown,Large (300-1000),2002,Telecom,Lindamouth,https://ford.com,328636068,4.19,brian42@example.org,7/19/2025
1376,Byrd Group,Large (300-1000),1990,Finance,East Monica,https://rogers-brown.com,51477885,2.76,nortonsamantha@example.com,11/1/2025
1377,"Dodson, Ward and Gilmore",Small (1-50),1999,Retail,Tinaview,https://cruz-marsh.net,101582029,2.51,greensamuel@example.org,5/6/2025
1378,"Patel, Combs and Sullivan",Small (1-50),2016,Healthcare,New Joshua,https://austin.com,417493490,4.49,kenneththomas@example.com,1/6/2025
1379,Herman LLC,Large (300-1000),2006,Retail,Port Lisahaven,https://johnson-ramirez.biz,283649998,4.22,agonzales@example.net,10/11/2025
1380,Arellano-Moreno,Medium (51-300),2012,Retail,South Allison,https://jones-brown.com,409110077,4.27,karen83@example.com,6/5/2025
1381,Warner Inc,Large (300-1000),2012,Finance,Holderville,https://warren.org,77792612,4.62,rebecca83@example.org,9/26/2025
1382,"Gomez, May and Alexander",Enterprise (1000+),1994,Retail,New James,https://campbell.com,475397677,4.57,charles48@example.com,9/27/2025
1383,"Roman, Hahn and Brown",Small (1-50),2022,Telecom,Lynchton,https://padilla.com,329564523,4.14,davidwade@example.com,2/7/2025
1384,Clayton PLC,Large (300-1000),2008,Technology,Billyfurt,https://smith-kelly.com,158669212,4.24,nross@example.org,11/22/2025
1385,Webb-Chase,Enterprise (1000+),1997,Finance,Dylanhaven,https://nguyen.biz,178848742,3.66,walkerjoann@example.net,7/29/2025
1386,"Burns, Lara and Wilcox",Medium (51-300),1994,Finance,East Lauren,https://howell.biz,182224121,3.55,michele14@example.org,3/12/2025
1387,"Page, Acevedo and Nunez",Large (300-1000),2013,Healthcare,Shieldston,https://welch.net,222816092,3.43,michealhill@example.com,11/23/2025
1388,Mcclure LLC,Enterprise (1000+),2017,Finance,East Matthewberg,https://patrick-lindsey.com,361836427,3.4,llindsey@example.org,2/17/2025
1389,"Lloyd, Myers and Miller",Large (300-1000),2004,Technology,Gonzalezton,https://davis-martinez.com,299951794,4.66,emily99@example.net,10/3/2025
1390,Clark LLC,Enterprise (1000+),2007,Finance,Jenniferview,https://sanchez-cole.info,284548076,4.86,brownchelsea@example.org,12/30/2024
1391,Hodges LLC,Small (1-50),2006,Healthcare,New Joanland,https://lopez.com,426691581,3.91,chad47@example.org,2/9/2025
1392,Johnston-Lucas,Medium (51-300),1996,Technology,Wrightland,https://pennington.com,358398500,2.55,usummers@example.org,8/26/2025
1393,Miller-Kelly,Medium (51-300),2020,Healthcare,West Joanneview,https://foster-bishop.com,288636060,3.91,vmarsh@example.net,4/8/2025
1394,Sanchez and Sons,Enterprise (1000+),2010,E-commerce,Veronicastad,https://johnson-bender.info,62041523,3.02,jnelson@example.com,10/6/2025
1395,"Todd, Dunn and Bailey",Enterprise (1000+),2014,Healthcare,Drewbury,https://ford-mitchell.org,131311948,4.28,ymendez@example.net,10/22/2025
1396,Cook Ltd,Medium (51-300),1991,Healthcare,North Patricia,https://washington-avery.com,311560720,4.87,nicholasross@example.org,1/13/2025
1397,"Sanders, Dunn and Daniel",Enterprise (1000+),2022,Finance,North Kathleen,https://parrish.org,364175495,4.4,stevenpotter@example.org,5/1/2025
1398,Potts and Sons,Enterprise (1000+),1995,Healthcare,Harrisside,https://mcclain-bullock.com,291839496,3.4,hillsteven@example.com,4/23/2025
1399,Smith Group,Large (300-1000),2000,Finance,West Dylanberg,https://reyes.biz,330564813,4.32,oturner@example.org,12/2/2025
1400,"Doyle, Johnson and Hall",Medium (51-300),1992,Telecom,North John,https://martinez.org,484188906,2.7,gabrielawalker@example.org,8/30/2025
1401,Erickson Ltd,Large (300-1000),2001,Healthcare,East Elizabethfort,https://davies-murray.com,416831810,4.56,rojasjennifer@example.net,9/29/2025
1402,King and Sons,Large (300-1000),1990,Telecom,Lake Suzanneburgh,https://thompson-pennington.com,455786610,4,xreyes@example.com,11/28/2025
1403,Gonzalez LLC,Large (300-1000),1992,Technology,North Andrew,https://black-mejia.info,87177115,4.34,ylee@example.org,2/10/2025
1404,"Cooper, Nicholson and Pham",Medium (51-300),1999,Finance,East Jesseview,https://duarte-garza.com,309590601,3.03,gfinley@example.org,4/14/2025
1405,Lee-Soto,Enterprise (1000+),2018,Healthcare,Jayfurt,https://rodriguez-johnson.net,325910674,3.72,johnsondustin@example.com,12/16/2024
1406,Smith Group,Large (300-1000),2006,E-commerce,Davidtown,https://james.com,498988688,4.02,thomasricky@example.org,12/14/2024
1407,Travis Group,Large (300-1000),2009,Telecom,Brendaberg,https://ramirez.com,101817774,2.97,katherinegonzalez@example.org,3/28/2025
1408,Johnson-Silva,Large (300-1000),2018,Retail,Lake Kelly,https://richardson.net,9730856,2.91,jeffreystewart@example.com,10/17/2025
1409,Shelton-Torres,Large (300-1000),2018,Retail,Christopherside,https://abbott.info,118532720,2.98,rileymartin@example.org,6/6/2025
1410,"Duncan, Taylor and Randall",Large (300-1000),2016,Healthcare,Cherylhaven,https://lopez.com,237909159,4.56,watersjacqueline@example.com,6/14/2025
1411,"Porter, Torres and Jones",Large (300-1000),2019,Healthcare,Murphystad,https://hall-gomez.com,2027513,3.75,ijones@example.org,11/2/2025
1412,Dixon Ltd,Large (300-1000),1994,Technology,Port Christopher,https://stuart.com,189628710,4.67,hodgekenneth@example.com,7/13/2025
1413,Lee and Sons,Small (1-50),1993,Finance,Silvashire,https://davis.com,434771119,4.13,kimberlytaylor@example.net,8/15/2025
1414,Reynolds Inc,Large (300-1000),2013,Finance,Shepherdside,https://hunter.com,427998380,4.57,harrisonjulie@example.org,7/23/2025
1415,Rogers-Daniels,Small (1-50),2013,Finance,Amyhaven,https://poole.com,186775570,3.59,christy32@example.com,4/17/2025
1416,"Lee, Mayer and Crawford",Medium (51-300),1998,E-commerce,Port Benjaminfurt,https://lowe.com,292445314,3.95,escobarchristopher@example.net,3/24/2025
1417,"Villanueva, Wilkerson and Smith",Enterprise (1000+),2009,Finance,New Jesuston,https://sanchez.info,85526967,3.49,morrisamanda@example.com,6/2/2025
1418,Mcgee-Edwards,Small (1-50),2009,Finance,Taylorbury,https://powers.biz,445018957,2.68,taylor15@example.com,4/9/2025
1419,"Cruz, Hernandez and Jackson",Small (1-50),1991,Technology,North Anthony,https://golden-taylor.biz,374218260,2.8,david76@example.com,3/2/2025
1420,"Moore, Berry and Hicks",Medium (51-300),1993,Healthcare,Marvinburgh,https://vance.com,392376215,2.75,hansenmichael@example.com,12/11/2024
1421,Forbes Group,Enterprise (1000+),2022,Healthcare,Timothyside,https://jones.com,275356645,2.59,andrea24@example.com,9/28/2025
1422,"Lozano, Castro and Hudson",Enterprise (1000+),2016,Telecom,Joannatown,https://carrillo.com,10279189,4.24,crystal47@example.net,6/23/2025
1423,Duran and Sons,Enterprise (1000+),2012,Retail,Copelandshire,https://cherry-williams.info,169757919,4.12,janet13@example.com,12/2/2025
1424,Perez Ltd,Large (300-1000),2019,Technology,Lake Nataliestad,https://phillips.net,328798325,2.83,hallcameron@example.com,7/10/2025
1425,Ford and Sons,Medium (51-300),2012,Finance,Martinezmouth,https://robinson.net,294958800,4.36,adiaz@example.com,8/10/2025
1426,"Casey, Tran and Hernandez",Large (300-1000),1998,Technology,Lake David,https://arias-gilbert.info,498437772,4.54,elizabeth98@example.net,9/24/2025
1427,Ruiz PLC,Small (1-50),2009,Retail,Lake Melissa,https://long.org,457519933,4.16,nicole60@example.org,6/28/2025
1428,Murphy Ltd,Small (1-50),2017,E-commerce,South Crystal,https://mendez.com,253885219,3.55,oliverjessica@example.org,11/25/2025
1429,Fisher and Sons,Medium (51-300),2005,Telecom,Andrewberg,https://jones-washington.com,430826636,3.82,xgray@example.net,4/29/2025
1430,Melendez-Scott,Large (300-1000),1993,Finance,Lake Jonathanstad,https://wolf.net,467413736,3.07,hallkatelyn@example.net,8/12/2025
